N,P,K,temperature,humidity,ph,rainfall,label
114,26,16,22.521815635931837,56.754488205143154,7.0375175821440425,215.49953776102345,coffee
115,34,18,24.374710546409748,57.114451977951816,6.175455137887846,158.3267329972803,coffee
21,55,20,28.533650274930945,63.730010166252,6.928172960213056,20.0,blackgram
107,53,34,24.926192221101452,74.26866614063971,6.347822333401265,226.42580007040658,jute
41,64,54,36.00776684596246,91.34665895519619,6.936187420952299,151.1108809742944,papaya
10,76,29,20.266842374424535,67.51776070536152,6.281237494135994,20.0,lentil
19,145,179,21.418158183334555,88.45579612330712,6.3470703454052995,124.44958531224914,apple
31,42,58,27.93528425527565,52.02894539092512,6.351993447557062,179.81825796014058,pigeonpeas
73,36,36,21.755926622580546,59.271117966385624,7.2365620639587025,866.9631603968742,maize
10,15,18,31.748122633532706,52.901164349365544,6.468557504229325,918.1596170497061,mango
96,38,26,22.76293415958929,75.51160041387551,7.314699768816815,686.9199737385098,cotton
106,64,27,26.07908555732144,80.23395954646409,6.682140689922215,1054.1865563682952,banana
100,36,17,20.12212710970601,76.21911837890933,6.553596155827729,802.6478296911398,maize
73,13,43,28.822084432789897,90.71017064333395,6.8216607973874215,2003.3360123445893,rice
42,57,96,19.00665375980571,12.67690746104456,7.977015858144339,121.30719892239513,chickpea
39,50,5,24.764929565606526,64.75038749965631,6.0162575540800765,20.0,lentil
72,67,30,26.19451063744278,82.05224335256514,7.44380507265326,174.97388005798527,jute
91,5,40,24.47054073050349,81.61591549058087,6.712585742100578,57.48388510475305,watermelon
19,36,18,22.99269762879178,19.215406604777527,5.245593670931477,28.859426242444016,kidneybeans
48,41,61,39.660875147128976,89.78122157889419,7.214628050618977,195.30920887704548,papaya
44,27,5,29.542316044699053,50.89712272324277,6.9306725210122035,960.7435414021776,mango
55,17,5,30.041706057614988,82.77703092424339,6.882068143693666,20.0,mungbean
9,48,10,27.41579121872142,92.24317668722598,6.326653331446458,143.9574523975618,coconut
13,15,52,23.851537633473203,85.78502608214495,5.986936572238737,208.83255060564608,pomegranate
94,61,42,23.945107479878605,92.4379479294287,5.745848054101402,1946.9680659742048,rice
41,116,196,23.460500524400945,77.36736656685247,6.234171621213844,741.6364324057828,grapes
64,56,52,32.18031373298886,88.14577666385274,6.658107872465726,91.36556885500687,papaya
20,33,68,19.274416460893004,85.42075851886514,6.393180198944251,143.60638131552747,pomegranate
34,45,23,30.54186460300226,58.95871742388691,7.9403778664279585,20.0,blackgram
82,20,41,22.274900771382356,62.684123450237976,6.430104773019107,164.47086269598603,coffee
37,14,18,19.512802806802544,81.89332751221166,6.976429339229705,156.55504604183616,pomegranate
118,5,52,24.170902617380722,50.71041719141324,6.828949689734801,193.391313841221,coffee
18,16,9,24.03085828439165,100.0,6.733209316027708,132.46451881091858,orange
21,74,41,29.058773910335283,69.47449156327895,6.8561535536352,95.25265867519187,lentil
0,44,7,27.121289717155474,80.29670471884695,6.49250903656254,115.0912737493363,mungbean
0,55,44,28.813039866672707,88.49280548647238,8.234483329563476,25.34360104576518,mungbean
29,36,42,18.592942715016033,85.75980947583544,6.678561505096034,98.32991256156697,pomegranate
31,13,35,22.394807719915157,94.56259380730442,6.548763403891264,200.6517330184042,pomegranate
32,29,19,26.66944540330877,93.01384213747332,5.3118886621166705,123.70998271296435,coconut
20,15,27,23.94224479672119,82.11999266550517,6.9063307539191205,161.97519576264204,orange
24,30,19,33.53841776814922,54.015482837797904,6.479494328694455,864.4633530447638,mango
0,27,33,27.235291446967373,80.26805698590732,7.6447672645751155,177.7966055213387,mungbean
1,50,12,23.037092565370738,62.65734225864836,6.62197685385192,72.30759216481704,lentil
52,48,58,22.38008117167361,82.04890817110015,6.883509344686156,215.4094265973888,jute
92,5,28,33.999825668473314,82.37539857641654,6.785104604000877,20.0,muskmelon
21,62,21,26.288683796790252,49.6729207275487,4.882561854348914,171.75840314347465,pigeonpeas
79,69,19,28.109279830368266,61.575073770083215,6.6029699623021605,858.0090049947552,maize
24,32,45,28.770906712992687,49.17037284840254,5.653609864909084,920.9328089716693,mango
5,41,9,21.909786868890777,100.0,5.0762441016492375,196.48871885839577,coconut
67,26,72,37.1538715325655,90.913272190595,7.219438319515525,165.52224031334765,papaya
135,87,41,22.83518742659861,78.6541304088211,5.9085377671725015,949.1855673192612,banana
82,74,61,26.568568197174972,77.61365020622337,5.755585916509837,1007.54659035674,banana
67,70,30,28.08221608960885,82.51614973688527,7.166682766198387,139.26686185698694,jute
108,97,22,24.606012175219945,71.57844206472839,5.984077557218873,960.8591028513479,banana
14,47,21,26.709666381530983,47.93385909685409,6.061047596480423,94.99027179977185,pigeonpeas
38,52,79,17.14857406443366,11.079633568349678,6.828410838696245,20.0,chickpea
121,63,29,21.719535302082754,81.31948626015588,6.8078871480119165,686.1860838747227,cotton
37,64,28,16.80982417624544,18.81361506645555,4.233455460702036,81.42225433413421,kidneybeans
31,12,10,17.509954359136227,85.93267965474095,7.167567833927639,55.211035845936586,orange
47,46,65,31.347741699499025,84.30867169184675,6.230843041085042,96.85645606717321,papaya
25,124,187,21.674989564064834,97.92070749269453,6.77305391166219,60.54751503733151,apple
47,81,73,15.575486406121968,17.646313366768847,6.34656358159177,20.0,chickpea
10,57,9,16.68623337763973,19.64046667102118,5.594482538564551,178.58513038806302,kidneybeans
113,52,37,17.92012136476126,72.74814747488212,7.982691855851677,687.5319245181189,cotton
69,33,28,23.61373458632967,84.60589897236365,6.138513654640374,1942.66606933949,rice
25,72,47,22.10859508215397,53.27733735747846,6.553089371311973,110.33012594812422,pigeonpeas
6,37,18,18.88279935440152,86.60588974901061,6.33365845231073,118.05712985502132,orange
113,5,74,21.911102527772524,81.9994880973578,6.379169639958236,20.0,watermelon
70,79,32,28.85531795238141,45.90870170984767,5.865614621798972,93.83763245600065,pigeonpeas
103,5,28,26.638008335099418,65.85763929371457,5.518847836474129,194.9755069889219,coffee
10,52,47,27.174087064432527,95.00683776283168,6.0932926350965815,220.50216081199977,coconut
47,28,9,29.979516531179264,55.8056397115038,7.7918296040284325,93.46702182650546,mothbeans
9,44,102,19.25500872563106,21.15423088848872,7.637023909825373,114.53657028074632,chickpea
0,47,24,28.1121295912341,90.25220032643936,6.13589971696474,20.0,coconut
100,38,20,26.283829503250615,76.34679873822246,6.7988936233417565,1995.6256766411525,rice
14,65,46,20.71281606324877,52.16514301638833,5.2555995884176365,116.89336004388838,pigeonpeas
107,43,23,23.81425039004547,86.7122826049199,6.7463430139841885,695.6796854929161,cotton
32,132,194,17.069263025718392,94.25256449212013,6.5813961862057955,117.32038883711104,apple
29,5,5,21.39680384026234,84.64991945724435,7.540876462485431,154.02715068526888,orange
21,17,48,35.420373459074256,39.937736893161784,5.062647002181912,1025.7216676678083,mango
40,55,79,17.17320390332908,15.440502035317872,6.788228829636943,35.91916527484604,chickpea
92,25,14,23.684839565283802,68.39122533293066,6.618901605451321,812.5598764437374,maize
23,120,199,28.83938183903088,77.21533602566649,6.379098539721094,751.8973289892227,grapes
45,64,9,30.611521261015508,57.48371779203141,7.521072176502146,69.81804183309485,blackgram
49,54,100,17.8338954563693,17.1486081945745,7.013554957189545,53.81926998878218,chickpea
31,26,5,29.55541001629911,49.298321948031386,6.806392349735357,20.0,mothbeans
41,74,5,32.97729105180866,66.15508636928907,7.4864013033016565,70.31376949116597,blackgram
24,56,31,37.76673257936889,84.5186243911823,6.371796241565892,211.14704488665723,papaya
0,27,44,26.971627317098886,89.88819832757468,6.497649323491592,27.673401448476298,mungbean
75,62,69,25.728847548683806,86.32727501661525,5.4582660370089,1084.6356226202731,banana
12,22,35,32.277559569583445,50.019093737616075,7.255886496497659,66.26427678014481,mothbeans
20,37,55,26.895711741878756,52.384562307502776,6.695477993076307,952.9486272799295,mango
42,30,44,32.94402699899054,73.83540531751176,7.331963499434921,265.3932539750693,papaya
73,65,46,28.097947598073535,90.44272305235984,6.91091624357911,2049.420953553077,rice
60,39,61,33.27536166611239,100.0,5.74891736245323,121.62659806618387,papaya
20,50,27,23.685271857478696,62.47801896834432,6.79896553014474,20.0,lentil
8,11,37,26.626550733783407,92.98305257089426,5.727278067753665,133.23180598790267,coconut
12,36,36,27.587105541974537,48.48014407126277,7.628522340850231,83.33063965765581,mothbeans
138,51,47,25.43078286113719,82.63218780012593,7.439744677909996,733.983348123635,cotton
107,43,29,22.895892017937282,67.70781740949252,6.762117565752435,781.9572696442017,maize
49,32,29,24.122830737453953,85.52059357149315,6.348949822288605,50.25843247635417,mungbean
117,49,37,22.704023298208405,55.87013305468681,5.720103903112631,164.79006153933602,coffee
28,134,205,25.776123244549108,83.37705114884177,6.569929041353502,653.9564284401378,grapes
12,82,7,28.35429489724788,32.88527430415252,4.875523112525478,104.86976665245479,pigeonpeas
13,145,180,27.95267440166094,85.72885473801644,5.763017735929849,183.8018160185062,apple
91,20,45,23.407488815576635,55.37839058379001,6.579408680349089,218.993797168424,coffee
45,53,21,15.998722365004127,17.788294043887486,6.433021836706918,69.90374277188873,kidneybeans
21,57,17,25.427341481100253,63.66999400426441,6.901269891529971,33.4207076114987,mothbeans
19,62,18,25.78429039987798,75.08985769190758,7.364860996251616,20.0,lentil
19,36,5,19.31463371675701,62.93586257194315,7.681242232259971,62.18880323519115,lentil
20,144,205,17.20527034976574,82.63064879593226,6.102415709400702,121.69850443221827,apple
85,19,25,29.668862541563072,81.55699807827685,6.26798848701961,1968.575466780048,rice
21,5,5,21.725679733561247,94.6514361999779,7.505225790076748,68.23818052522884,orange
20,127,205,20.936105901226995,88.22397718756983,6.108107629269108,84.81934213461248,apple
15,18,43,25.61189140430933,97.6395184299613,5.650327909064134,152.7377706459933,coconut
48,8,5,21.36966848959884,63.62156984004588,6.203141941836782,823.5167743129352,maize
97,5,45,29.641908601794558,87.62421348963547,6.150723405139943,20.0,muskmelon
50,45,80,18.040043963027678,17.172704610423942,6.745729870088272,104.44837478736545,chickpea
0,36,28,22.543052945672216,86.18139356417993,6.622445770179738,68.8198411480092,orange
8,11,31,19.14385904599459,99.52602768030773,6.343461909297402,160.11153358711107,pomegranate
7,54,7,23.266555924956563,31.683343521916044,5.306380446160492,103.63320540557633,kidneybeans
24,40,19,25.574976864683265,62.972281291141925,6.354774462872117,78.44784033009766,mothbeans
22,54,20,25.82881137365286,100.0,5.932838148244627,72.08490582017615,coconut
21,18,46,26.105822011616297,99.36594434770558,6.77604706667004,131.5511759333627,orange
31,145,205,21.968845284720693,86.85627527256646,5.302880181530983,60.50547103108144,apple
47,37,27,23.454947141818366,71.20425988115414,6.909137845110387,847.1472705867703,maize
20,108,202,21.798417472241024,82.11896086286093,5.420972949446939,75.86061737016506,apple
9,24,15,17.48716446299403,85.04720042686887,7.394463605964997,95.76266308733989,orange
31,41,24,25.661386879932653,60.893101248363834,6.567409671408338,80.2183275493193,blackgram
118,5,46,28.763703178973596,91.20191292061887,5.910631485006353,20.0,muskmelon
43,47,6,27.97837041567843,94.09309696116274,5.312525709362527,262.56296874956195,coconut
10,74,8,29.97006506578345,48.90951268824485,5.769628265195367,97.23734463515294,pigeonpeas
113,5,48,30.375331073514396,81.24330534827929,6.26371420073683,58.64431342484663,muskmelon
0,41,49,25.78468018038998,53.89458704586054,6.499153611377748,92.27110576352592,mothbeans
9,11,31,17.66217462367761,87.52149275526641,6.751073832868243,150.21594129096746,pomegranate
24,46,41,28.624796009999137,100.0,5.023987741144727,233.1418033111109,coconut
46,39,19,26.20320479435291,50.93011198336023,6.100422524510304,128.67606842679942,pigeonpeas
33,63,82,17.935847331148672,17.70780069032919,7.562136161030694,20.0,chickpea
22,11,30,28.06214823547852,81.34020198567896,6.843290473447608,20.0,mungbean
16,144,205,18.487691752688917,87.5344912775168,5.4145793071552735,83.82013718118644,apple
48,55,24,28.25718228475877,81.59495308002626,7.3852006253589515,120.45263549346464,jute
56,58,31,34.88544898331755,62.79989173877897,7.358863362818463,186.38209164231137,blackgram
16,5,5,20.81584782397098,87.71336826186062,7.7141422308680765,172.78773521768002,orange
117,73,47,36.15324253254704,91.86699456453657,6.759424350244651,990.2418921490925,banana
18,56,22,28.923470618236465,64.01348386398675,6.050547110074339,62.58890616248038,lentil
109,53,42,29.080281990017173,74.50013724043194,5.848064856956929,1018.5903974124099,banana
71,12,42,27.532542346248224,83.54043518243516,5.843313779662736,2078.1783483368426,rice
29,6,5,14.076384676132408,94.8578776448872,7.358348071863859,173.26769550280403,orange
29,30,28,27.778112855949733,45.899476431837044,5.457063050195962,973.0750272257785,mango
40,60,14,24.987467243957692,79.33826416135719,7.225548479355112,44.59310692912426,blackgram
108,15,45,26.233731876748262,80.43555182924598,6.639738697050055,57.19816680994684,watermelon
29,83,32,31.09233200538143,50.20077796319142,6.589197440038393,152.476697201498,pigeonpeas
92,44,37,22.56546850615596,86.65063670830318,6.000132716199678,2028.7732922520938,rice
96,69,26,28.297465701493685,79.68897936572672,5.037603054287215,930.247686186106,banana
21,8,5,22.757952536443483,85.17892720919014,7.368211653954971,148.8570354998474,orange
88,34,5,27.41683443268301,72.11346380115336,6.94684951026106,942.2845096659894,maize
75,44,52,33.2465680634444,89.28478736522706,5.966035943055568,20.0,muskmelon
22,51,27,22.625091271746808,75.48636911178303,6.834241305653342,117.67334329244403,mungbean
85,27,61,30.65579264787631,79.34601462551892,7.310300159556293,78.871768928189,jute
19,5,29,32.25485100764307,41.836402144599916,5.715731877381992,960.6351383484257,mango
15,13,44,30.874719333586874,100.0,5.968475623777066,195.9497686222665,coconut
24,75,15,24.716572128376864,50.67991449525797,5.493004719990896,91.29359391385216,pigeonpeas
35,43,15,34.09992055423142,61.65956743801311,6.62815037995083,63.87978410443404,blackgram
44,5,5,18.53465751640759,83.23463327166596,6.878155890105131,86.0470534200981,orange
22,125,189,20.935027502456364,87.50782624194734,6.125932646828053,152.25998526800106,apple
57,5,66,36.01363762070996,87.41810242883867,6.38945539119695,197.48740110327577,papaya
100,9,64,18.20966137507913,86.81150391755129,5.461839530259022,20.0,watermelon
43,131,205,24.581576370869747,89.04562678166026,6.2351320180015435,117.44802575835035,apple
21,60,27,28.63339320416083,41.24750714782265,5.705140778075586,278.7471942882813,pigeonpeas
28,5,34,24.24412389205733,85.97257798379562,6.406067083614837,115.71216827989392,pomegranate
41,17,41,16.860385735733068,87.88182514909188,6.819198503371827,87.74736596337453,pomegranate
32,12,38,25.835071920558008,86.2324548956336,7.05997258475308,65.72964346001382,pomegranate
44,65,35,20.51817757258087,61.37906331526643,6.855149277328111,20.0,lentil
109,29,74,23.395793206975906,59.97380629907068,6.798369052609999,157.6854774157204,coffee
102,40,56,21.635811377635562,85.95120312502594,7.024803019318076,38.54323083717407,watermelon
9,56,18,32.442848145467416,77.77706690392866,5.924765418564606,103.80787824200905,mungbean
64,45,23,24.463461879142706,65.90649847589046,6.231124401320831,885.0044314690801,maize
14,120,191,23.923139522229327,82.41211326243034,6.503171925667308,642.8862842091855,grapes
93,7,31,20.7725817690489,55.36015615763745,7.594639735632038,160.6399032246921,coffee
104,20,12,25.084195037165074,66.48171668558415,7.121828274446202,862.9276371518251,maize
80,43,30,29.298764612150794,87.3996193973038,6.612821700894557,2002.2731576429235,rice
26,56,94,17.98443845197235,18.54815892795841,6.095007835441022,20.0,chickpea
10,58,22,24.038416493806697,73.32458664223017,6.901827550639263,119.90363733101391,lentil
63,29,12,22.51748251173069,64.57635578725494,6.4983664168316615,850.6129702315114,maize
61,73,5,21.200429460809094,69.2970022496633,5.842426526098055,169.46086435867414,jute
72,36,37,21.136275536498438,73.84497118618168,6.0614554922357415,191.53752863056215,jute
36,141,194,18.25265067060397,93.20037273002686,5.105174986595861,34.12915534816395,apple
94,26,37,26.418380401687404,79.29513890965086,6.762788211728424,125.30278173297293,jute
129,5,31,28.27074970700513,62.16355782892568,7.77513708674886,73.99103498041629,coffee
108,50,59,23.384579536551744,79.27513880134283,7.112133111868073,709.5684520645015,cotton
47,134,205,25.18654875153263,78.80515645064095,5.317088790428543,683.5051064789317,grapes
0,5,5,18.80029604750426,81.21746058575516,7.280385853327087,156.75002998695408,orange
28,29,42,23.265001926387537,98.63880390370929,6.2503514294776155,31.84756424575683,pomegranate
103,5,45,28.2049099239369,84.11623602865316,6.679128579016753,45.80460858164517,watermelon
13,54,22,30.6470004097163,68.63317666800917,6.12494047334508,20.0,lentil
11,71,11,28.781532047325463,88.58179514415389,8.118167329729568,153.82722179342898,mungbean
10,53,18,17.271874505332327,20.790788925618497,6.204470100283542,99.0365315024305,kidneybeans
113,5,33,26.77696641324511,79.37367838430625,6.6156641401426635,100.6893510406121,watermelon
38,5,20,28.080059290056077,48.16024352903234,6.303335051285843,935.9372611288422,mango
14,48,42,32.73054587310189,86.64940635599685,6.31594177552366,106.87153717093187,mungbean
102,5,45,24.201278411270184,76.13332538862724,5.408177050599333,22.699921839146693,watermelon
12,5,23,19.369341511318467,93.45267327645561,6.905064238815428,142.4401780091912,orange
9,145,205,21.776025614081906,88.68250228605756,7.028120478102821,39.14072212023041,apple
36,34,5,31.294473543537503,61.975392798309755,6.713891844384538,157.9447432440872,blackgram
61,41,10,32.2793123156953,67.77055919244867,6.058386866595612,42.517357358404155,blackgram
107,70,24,21.430885752201235,79.01965263209199,5.942346376163198,701.5888911313757,cotton
25,33,50,26.38242565778227,88.61149205106169,5.429208503094994,130.33511233099546,pomegranate
44,41,69,29.408526223154592,97.90417075992819,6.984061709802635,117.24298649434155,papaya
31,113,177,17.325035457934057,70.85037446637864,5.571609385936674,790.1060574968448,grapes
39,25,70,27.201239478597493,80.03388602123115,5.691406128467352,92.72890683597704,coconut
35,5,23,23.97985132702496,100.0,7.207453820569974,141.79330823926017,orange
63,32,30,24.706271530121665,75.53975314517722,6.527266936274625,140.41393577097404,jute
124,25,35,22.193979832688566,79.37477325949307,7.212668333183508,59.21898385304343,watermelon
89,22,14,22.056863178511747,56.686281235189824,6.404252588802633,138.9356904801607,coffee
26,32,22,32.7025432111428,49.244980675461306,6.115395569672395,1052.9238281699993,mango
55,38,21,24.395992701064213,99.82906628146078,5.227091797602458,119.15862909133715,coconut
14,29,42,27.183183228180038,85.9515598048573,6.872982102291588,65.83545844018091,mungbean
40,49,57,30.548370035558467,86.37821800443956,7.224526443525513,158.8752417727283,papaya
96,23,36,24.63161639242653,57.76130683816585,6.905222952298796,91.95395436782516,coffee
19,37,18,34.33482968369963,48.589974576202415,5.343128479380807,909.7497968620899,mango
29,17,10,19.780702201947093,90.77911281140027,6.703780739314878,20.0,pomegranate
11,27,28,19.6860708364581,86.17175042685595,6.082309919763942,179.35906557388984,pomegranate
27,141,195,22.058596480716236,92.30076807959493,6.359856807437364,32.21480110002065,apple
13,8,8,26.68684035457114,45.907919215328995,5.881179224407627,974.8201586156855,mango
0,65,24,30.24049274525997,55.76337227696042,6.192456608235686,61.74465705438699,pigeonpeas
93,6,55,30.91394918163272,91.7545596245351,6.397915967427826,20.0,muskmelon
76,64,25,24.95985281170543,79.4218181197324,6.4864540544180205,120.88071009037301,jute
66,50,33,36.440820954063774,89.55678366722353,5.896054021764951,133.8193835203723,papaya
51,39,61,34.692258909286906,97.03450827192111,7.204220441216449,132.4820232215826,papaya
0,137,172,21.74997507962343,76.96455075991517,5.6097590580954515,705.3109881273059,grapes
0,70,5,22.5500955745127,25.249175761023757,5.606031698191065,115.34027879543783,kidneybeans
19,5,22,22.15727996073396,92.43438256799757,7.186538741992348,66.09248900687307,orange
27,72,16,28.1326578053704,46.16444812417812,5.967170859328442,192.48124537345473,pigeonpeas
16,16,64,21.754369112663102,84.80832409528,6.164663151227032,161.91159956013166,pomegranate
43,36,46,29.149869636165587,50.63056132808731,5.933589263830273,951.5821872593791,mango
24,55,5,21.348614121252936,67.61014239389202,7.395951205489508,68.87435905217471,lentil
43,90,5,25.967166769179542,42.835914736658204,5.8571628014518335,74.3154115058926,pigeonpeas
36,25,5,21.24774590498744,88.49634379105017,8.082190693803897,128.72265439741133,orange
70,39,15,29.223987216445156,86.46209329494528,5.935557137745888,118.09669166711907,papaya
102,72,31,27.200697777440613,84.2568059003637,5.403173418792506,961.2597808942,banana
140,48,26,21.70927654930179,82.79060234821583,7.401044452920017,749.4035341899906,cotton
81,47,16,29.638193641021065,79.23560028449594,7.222602467379714,2073.9091280471653,rice
100,17,45,29.544305414480192,96.913260002425,6.43449598708382,40.621717276052976,muskmelon
37,55,32,31.10409177886647,90.7018032393012,6.203490082171019,134.55677080781024,papaya
9,26,5,26.70459355540062,88.18996137536357,6.680161635204708,52.71529854950276,mungbean
76,38,23,27.755391583040627,82.89592697881318,7.097799276752553,1990.4319893253046,rice
48,90,93,17.10993648082064,15.148184920421954,6.93369143933652,171.17859734696356,chickpea
100,62,54,30.42012122162336,78.75089785414517,6.247303893784949,972.1158646863703,banana
44,62,17,31.34498773503322,64.16653396550319,7.185645730325152,111.31251815736103,blackgram
41,40,64,32.46969663332636,87.6825441900959,6.833941225683645,209.06999826419315,papaya
16,33,28,30.67659230945472,51.362180457370634,5.825026423452497,861.5557172994689,mango
0,44,7,22.13908208495287,92.88376597314183,7.334148071666829,100.5493241757118,orange
22,76,5,17.66694012516547,17.129826190223167,6.252670916132876,131.3304416020799,kidneybeans
10,5,13,18.90867129425693,86.41410665190149,6.5241705112648605,69.20801218002669,orange
0,62,6,23.206435743881627,52.07250607075186,5.760375143614838,166.5748238790374,pigeonpeas
40,33,60,22.73538235127627,95.43818126433025,7.144662837617639,278.6124403708102,pomegranate
121,8,35,25.08593916499896,78.68593627327911,6.80197585245025,27.065067897656395,watermelon
36,61,101,24.77633637131094,17.396915752803512,7.361988533170954,28.946288216378044,chickpea
7,111,188,29.012465469242557,80.36958908252895,5.976283723160303,775.6336065338915,grapes
119,22,54,31.031798885709385,93.22769968422828,6.214532126026284,21.942110447523756,muskmelon
0,23,19,31.391317251780873,98.49660994938552,6.338642377501937,239.90742559554053,coconut
14,37,5,27.34789089265638,91.77723742738267,5.863961262664883,20.0,mungbean
37,64,82,21.369511017167255,15.458934193054365,7.100603126452134,112.36780042669692,chickpea
92,29,22,23.22938976143263,67.36633168420936,7.918965800713846,69.99768969627351,coffee
13,43,30,20.998507469083663,23.094910347768003,5.750757059815857,20.0,kidneybeans
29,140,205,21.896443413001013,91.81499482509705,5.841092994111032,58.436704153774514,apple
23,83,26,23.895872735285323,72.2544069330015,6.604345579309703,54.39238281948579,lentil
40,5,6,22.295971931491295,90.8815875309096,6.390184388204914,134.04948784869515,orange
81,95,39,26.83218932471646,78.24354875488942,6.520508690673464,1008.0781008315552,banana
9,117,205,28.14773412270735,92.70138353487795,5.515998967756282,169.56593785769422,apple
110,15,74,21.852340758776865,82.82700960294909,6.70403014721333,20.59376389863095,watermelon
0,26,30,26.46648394075577,99.74274585040628,6.997510123796954,180.83338690963424,coconut
30,25,37,24.14832097750857,100.0,5.5798122340594425,99.5078716917334,coconut
112,39,29,26.976873282348205,90.35438444063647,6.274792039723371,20.0,muskmelon
95,11,53,33.97819573294208,87.47643216232086,6.790105725360752,20.0,muskmelon
37,40,53,25.38784420207065,97.47193367868395,5.064856399435957,131.3348491316274,coconut
0,10,20,35.92088722192946,90.63186308019738,6.210347008799003,20.0,mungbean
121,7,43,30.45454268324903,94.82367835998187,6.7392228758583546,20.0,muskmelon
8,137,205,24.16620964580977,83.95887344426767,5.651999541341869,698.2594429746115,grapes
5,16,14,35.14503919639829,49.622203159522684,5.715446343911164,942.4083907870285,mango
37,60,16,29.366454041061626,55.38303261997972,6.550642735295833,20.0,mothbeans
42,63,40,31.080055481379738,86.73785338562726,5.956147958916398,20.0,papaya
47,11,21,26.487601482953636,91.24159916935407,6.44065176201196,142.74756198688664,coconut
26,32,21,27.50270387768368,100.0,5.696815412722861,173.8994176605871,coconut
38,14,31,28.88439623114774,43.19680430709943,5.155016408180054,918.0662757408991,mango
32,21,34,30.51350092354351,54.87979788729069,5.511689947498148,912.0308965906582,mango
111,71,59,23.4141995881676,75.77006264415044,7.555514206910697,680.0990707681481,cotton
13,41,28,23.226547313355933,93.46011297933956,7.087328946147596,23.26244185487598,mungbean
119,8,33,30.946731497215197,78.28707725767632,6.546900759895047,20.0,muskmelon
81,20,32,28.845188229835916,90.89841234408863,6.660306880456947,20.0,muskmelon
39,112,205,26.072340264828192,74.03488102106127,5.48284276632962,587.4309382725404,grapes
71,51,55,25.452336686815553,81.48701709496922,6.271548669777948,75.44071474179391,jute
108,5,50,28.156150861320963,98.8012047660284,7.696886958794735,20.0,muskmelon
70,54,97,16.209388242893706,16.210088387432194,7.7528442525408545,96.4737662371,chickpea
37,80,22,21.706425656952646,68.13169802503153,6.852678747858769,46.24894377262021,lentil
38,42,17,31.38371237792085,100.0,5.6201583367318015,242.22345776855298,coconut
74,35,57,29.52834823574756,79.32353529790491,6.5178973644150835,1940.9854292184043,rice
15,5,32,28.1554457195973,97.94478173665213,5.51973987206254,217.57514320476542,coconut
0,63,28,22.049560506276315,91.40967338111,6.45536239405674,20.0,mungbean
33,31,15,28.85813293011691,96.0522318666957,5.804809873572528,113.685353463517,coconut
92,12,58,23.738341528733656,95.82610322494048,7.004373548358541,20.0,muskmelon
32,56,5,23.261335533323187,86.18198389742754,6.551443995410678,20.0,mungbean
101,50,26,26.126952466175418,85.34228609486401,6.189774355841556,676.2328990711508,cotton
20,127,185,24.129972292457946,86.65187177425709,5.201742532018748,160.84748088384606,apple
10,92,205,23.2827595366617,87.46673609768854,5.798768840245031,128.24573396260075,apple
94,5,31,28.72742533832091,94.93457594340622,6.490520718673919,20.0,muskmelon
25,56,18,24.89309985696187,46.78235627947026,5.89085687163105,158.77248681850338,pigeonpeas
35,61,31,25.2061200025125,63.54754918373531,6.6714485807294155,100.28780306487204,lentil
101,41,17,22.931671369581203,65.08912460165385,6.903886319647871,819.5099700563771,maize
21,28,29,21.273283489526033,93.58886398391276,7.4143854767697395,22.617115506022316,orange
35,60,13,27.114058902888512,85.37779809191478,7.374984658985666,38.16498881377811,mungbean
119,44,38,28.642787509757802,86.56304060849062,7.897742786059625,703.3843585934948,cotton
48,59,39,31.77136066958196,95.44831677110255,6.499521773688236,215.2799845164477,papaya
111,57,46,24.523423032386592,76.0982647053689,7.6566544488849475,724.4014223390553,cotton
19,125,205,27.49240453277749,82.94730629849296,5.340417250563203,666.3713135633492,grapes
82,40,37,24.61099095854485,73.05284669427009,6.637745157000764,228.21075911623132,jute
15,122,205,26.416373826377647,87.82297150189478,5.950475843932189,732.7363362735301,grapes
127,46,22,24.65247034236378,87.5791834164382,6.207686561751701,1070.2422151739247,banana
31,39,36,31.15256545147372,96.56394506875297,5.393039883587966,152.0369322119395,coconut
47,60,64,18.255565911508803,23.148264896519464,6.991666992674499,76.29379720455618,chickpea
50,49,59,23.21117589763645,73.42879235697637,6.268290684881,2029.1829657305707,rice
84,18,41,29.973775833472082,94.45104716296008,6.403074240939748,46.036337447115955,muskmelon
41,32,21,24.26375989190231,43.44628131454836,8.364364854224533,148.4941841412181,mothbeans
0,73,36,29.75074036397141,58.70779853259994,6.157650963299401,84.33342713224346,lentil
97,5,62,25.930044757091245,65.42724894333533,6.437483148162951,147.9091654022836,coffee
102,5,78,27.436041049124206,100.0,6.0304092231549395,45.53583043208836,muskmelon
2,28,20,25.73157594923672,53.50815329881614,7.747182482914869,83.99022013209367,mothbeans
27,57,46,31.923489901281425,95.05806344602371,5.691032286637201,205.81607391174634,papaya
109,5,33,28.08025547804673,78.28639002962348,6.100499866069411,89.2716347408213,watermelon
96,24,14,28.112531377802235,60.68122108284205,6.040376146925437,304.41297644787926,coffee
84,22,31,16.30536938484269,76.42122423369362,6.397148413763419,141.64122480831412,jute
93,65,57,25.43444259918091,75.69948947384722,5.536450664017926,980.5835836804077,banana
19,17,29,32.95545811978626,83.05346023522334,6.849012517313248,129.77364643816375,mungbean
